10040_at	1.405221343	1.531791925	1.38138473	1.394825697	1.564534187	1.310457587	1.121343374	0.648902833	0.197336555	0.871076226	0.941780865	0.855837584	1.291618943	1.454545498	1.009029388	1.425799131	1.186176181	0.998979568	1.027300239	0.471922249	0.502857149	0.740473747	0.777897	0.847070575	0.997557998	1.981065035	1.885746598	1.359026432	1.436983466	1.353991628	0.917672873	0.419035852	0.712087989	0.864173234	0.748230517	0.90663898
10043_at	9.01816082	19.66589546	13.46765041	11.17660332	11.27833939	9.603485107	8.621884346	8.042842865	1.432203412	0.841928303	0.941780865	1.150253773	9.151550293	21.64318275	13.2708807	11.96118832	8.899665833	7.844897747	7.085945129	4.537796974	0.688000023	0.866117358	0.939914167	1.571996093	9.450550079	16.62366867	14.20588303	9.144016266	10.11053753	8.933823586	7.201975822	3.215080261	0.805494547	0.863188922	0.965621769	1.404564142
10044_at	2.707150936	1.81734097	1.460839987	1.646794081	1.404040456	1.36601305	1.440953374	2.413793087	4.117433548	2.106502295	2.018265009	2.282233477	2.513203382	1.930681825	1.306997776	1.036529779	1.177257538	1.140816331	1.722952366	3.187905073	1.185142756	2.273944378	1.901287556	2.626613855	2.908424854	1.611834288	1.518099546	1.330628872	1.522727132	1.493697524	1.387486339	4.304079056	1.052747369	1.93405509	2.01213336	1.965767503
10045_at	2.922815084	8.425433159	45.61407471	69.77278137	60.65769196	49.42483902	40.19393158	23.50574684	19.00605392	4.121076584	4.4691782	3.299492359	3.678530455	11.42613697	52.52821732	65.38356781	56.18060303	31.69897842	28.14054489	14.71166325	10.03199959	4.346035004	4.682403564	3.753724098	3.741147757	17.12662697	55.12443542	42.64300537	41.5774765	35.37395096	28.04939842	19.80222321	6.08571434	3.934055328	3.785641909	2.899377346
10046_at	0.124858119	0.171098262	0.246311024	0.269966245	0.407407403	0.352941185	0.39003247	0.74712646	0.909200966	0.239910319	0.373287678	0.418274105	0.227324918	0.126136377	0.341986448	0.381278574	0.439241946	0.421428561	0.482305348	1.386608958	0.26057142	0.363542736	0.346566528	0.487586886	0.203907222	0.196449712	0.28054297	0.462474644	0.458677679	0.483193278	0.437980264	1.88009882	0.181318685	0.363188982	0.347826093	0.332987517
10048_at	1.293984175	1.376878619	1.248581171	1.933633208	1.758698106	2.035947561	2.400866747	2.387669802	1.269975781	1.104260087	1.541095972	1.052791834	1.482204556	1.45568192	1.627539396	2.264840126	2.879598618	1.764285564	1.922143579	1.575593829	1.549714327	1.343975306	1.356223226	1.508440852	1.522588491	1.305325508	1.812217236	1.463488936	1.932851315	1.851890802	1.349066973	1.629171729	1.148351669	1.323818922	1.338725805	1.17323637
10049_at	1.916004539	1.108670473	0.555051088	0.73453325	0.59932667	0.636165619	0.713976145	0.69487983	0.622276068	0.876681626	1.767123342	1.07918787	1.956372023	1.190909147	0.72009027	0.812785387	0.775919735	0.529591858	0.704752207	0.588552892	1.666285753	1.562306881	1.546137452	1.564051628	1.866910815	0.697041452	0.765837073	0.4290061	0.616735518	0.497899204	0.357848525	0.637824416	1.070329666	1.77657485	1.666329622	1.841286182
10050_at	3.827468872	4.931791782	3.595913649	5.411698818	2.720538855	5.583877563	5.054171085	6.029258251	1.124697328	2.506726742	3.751141787	2.65989852	4.047072411	5.240909576	4.816027164	6.547945023	6.918617249	4.955101967	4.045500278	3.273218155	3.114285707	2.849639654	3.079399109	3.233366489	4.764347076	4.011834145	5.713800907	4.519269943	6.252066135	6.373949528	3.515916586	2.776267052	2.714285851	3.208661318	2.981799603	2.794605494
10051_at	1.748013616	2.60346818	1.782065868	2.811023712	2.499439001	2.824618578	3.166846991	3.253918409	6.317191124	2.08295989	2.276255608	1.967512727	2.528128624	2.10340929	1.891647935	2.965753317	2.882943153	2.064285755	2.293225288	4.694384575	5.729142666	2.719876528	3.531116009	3.468719006	2.156288385	1.03195262	2.581448078	1.68458426	2.245867729	2.25	2.34028554	8.611865997	4.518681526	2.791338682	2.537916899	2.475103617
10052_at	1.860385895	1.643930554	1.703745842	1.830146194	1.493827343	1.503268003	1.847237229	2.33751297	3.958837986	2.292601109	3.24885869	2.69340086	1.996555686	1.920454621	1.950338602	1.866438389	2.081382275	2.272449017	1.139534831	2.072354078	3.036571503	2.237899065	2.611588001	2.260178804	2.008547068	2.418934822	2.345022678	2.375253677	1.905991673	2.209033728	1.383095503	4.263287544	3.023077011	2.719488144	3.05864501	2.800829649
10053_at	8.368899345	4.337572098	9.069239616	7.421822071	9.430976868	6.896513939	7.501625061	8.552769661	28.86319733	9.869956017	15.12785339	12.12893295	11.14236546	6.205681801	8.036117554	6.353881359	5.151616573	7.85816288	6.133467674	18.27537918	15.75428581	12.49639511	15.22532177	10.84607697	9.995116234	6.685207367	7.445701599	6.600405693	5.332644463	7.774159431	9.032931328	29.82200241	14.38571453	13.02362156	16.94742012	15.9221983
10054_at	23.40522194	23.17687798	29.45857048	19.60517502	17.40067482	11.58060932	13.32610989	11.63427448	11.62469769	15.58408165	29.09703064	21.20507431	24.08036804	24.09204674	21.91083527	15.59589005	14.69453716	13.6428566	12.7896862	11.24298	20.52342796	17.24613762	21.60407639	16.91360474	26.29303932	29.22721863	24.29185486	15.29209042	14.0103302	14.01260567	13.42151451	11.61928272	20.11318779	17.45767593	21.39029312	23.29564095
10055_at	8.177071571	4.02543354	2.634506226	2.452193499	2.268238068	1.979302764	2.321776628	2.624869347	2.783293009	4.750000477	7.396119118	6.528933525	8.390356064	3.339772701	2.387133121	2.131278515	1.676699996	1.634693861	2.138523579	2.873650074	4.21600008	6.735324383	6.695279121	7.740814686	6.164834976	2.224852085	2.468325853	1.749493003	1.947314024	1.834033728	1.586169124	2.872682095	3.87142849	5.937992096	6.336703777	7.209543228
10056_at	2.304199696	5.123699665	3.113507271	4.482564926	4.317620754	3.967320442	4.068255424	4.476489067	2.510895967	2.405829668	2.141552687	1.563451767	2.647531748	5.011363983	4.516930103	4.518264771	4.602006435	4.048979282	3.602628708	3.010798931	2.401142836	2.547888756	1.548283339	1.714995027	2.880341768	4.356213093	4.520362377	4.163286209	4.386363506	4.534664154	3.770581961	3.49814558	2.232967138	2.370078802	1.401415586	1.467842221
10058_at	2.39160037	5.872832298	6.331441402	7.707536697	8.800224304	8.18954277	7.976164341	7.036572933	4.768764973	3.226457357	2.8904109	2.055837631	2.319173574	3.905682087	6.388261795	8.372146606	8.110367775	7.084693432	8.05561161	3.528077841	4.596571445	3.442842245	1.903433442	2.638530493	2.40415144	5.401183605	7.668552399	6.590263844	7.917355537	7.523109436	6.811196804	3.960444689	3.5637362	2.957677126	2.034378052	2.106846333
10059_at	4.858115673	4.272832394	3.374574184	4.865016937	5.373737335	4.647058964	4.605633736	5.384534836	6.138014793	5.915919781	6.101598263	5.24771595	5.494833946	4.523863792	4.262979984	5.119863033	5.759197235	4.366326332	4.05561161	4.457883358	13.59771442	6.452111244	4.671673775	6.875869274	5.250305176	3.743195057	4.292986393	4.633874416	4.852272987	5.113445282	4.218441486	6.228676796	8.938462257	6.238188744	4.70576334	5.482364655
10060_at	3.417707205	12.13410378	9.771850586	11.81439877	9.334456444	8.826797485	8.968580246	6.019853592	0.521791756	1.630044818	1.544520617	1.211167574	3.700344563	11.39545441	11.42889309	11.83904076	13.42586422	6.165306091	5.704751968	1.984881282	2.007999897	1.725025654	1.270386338	1.589871049	3.907203913	13.24852085	13.85181046	7.049695969	7.72210741	6.268907547	4.757409573	1.15451169	1.427472472	1.441929102	0.95348835	1.29668045
10061_at	42.83314514	45.29364014	31.3689003	38.09674072	32.96408844	31.83660316	35.67713928	32.72413635	14.37530327	36.52242279	53.81620789	33.49035645	51.67623901	35.35113525	27.24266243	36.10160065	40.36789322	22.0714283	22.36905861	17.70410347	42.58171082	36.24407959	38.18240356	35.53922653	51.81196594	36.40473175	31.98303223	18.08316422	25.75309753	25.04411697	22.14818954	14.38936901	34.94835281	32.10826874	34.72800827	36.21472931
10068_i_at	14.54370117	7.721387386	13.72077274	16.03599548	18.19079781	15.3932457	16.06608772	23.80773163	51.88256836	34.60538483	30.00570869	29.04162407	17.0241127	8.739772797	14.64672565	13.96803665	13.01114845	18.39387703	13.1506567	33.81641388	42.74628448	29.15962791	33.97854233	20.41410065	16.48718071	6.615384579	12.79524899	9.933063507	14.33057785	18.92542076	20.21075821	49.64770889	42.64505386	24.79822731	26.24266624	23.56223869
10069_f_at	9.527810097	6.567629814	11.72304249	11.0731163	10.35241413	8.009803772	9.299024582	10.56008339	31.01210785	17.54596519	16.32305908	15.37258816	8.743972778	7.099999905	11.15011311	7.995434284	9.826086998	10.25101948	8.148634911	17.48920059	19.893713	14.29866123	15.97103024	10.75570965	8.748474121	6.699408054	9.959276199	9.647059441	9.113636017	11.81092453	12.62897968	26.1742878	20.22857285	14.03543282	14.88877583	13.36514473
10071_at	0.402951181	0.436994195	0.712826312	0.512935877	0.586980939	0.412854046	0.374864548	0.347962379	0.273607761	0.411435008	0.555936098	0.391878158	0.373134345	0.689772785	0.443566561	0.456621021	0.622073591	0.5734694	0.34378159	0.142548591	0.316571444	0.420185357	0.335836887	0.378351539	0.518925548	0.500591695	0.450226247	0.512170434	0.567148745	0.559873939	0.366630107	0.200247213	0.363736242	0.513779521	0.564206243	0.423236489
10072_at	0.473325789	1.161849737	1.089670897	1.17660296	1.125701547	1.058823466	0.827735603	0.85266459	0.211864412	0.246636778	0.583333313	0.364467025	0.590126336	1.160227299	0.80812639	0.71347034	1.272017837	1.053061128	0.786653161	0.401727855	0.155428573	0.369721949	0.406652391	0.224429011	0.369963378	1.10532546	0.849547505	0.923935115	0.850206614	0.902310967	0.978046119	0.281829387	0.30879122	0.379921257	0.360970676	0.242738575
10075_at	4.026106834	8.524855614	7.23836565	6.957255363	6.342311859	5.892157078	5.318526268	4.496342659	0.814770043	2.343049526	1.910958886	2.214213133	4.021813869	8.164772987	6.674943924	5.591324329	5.319955349	4.965306282	4.835186958	2.761338949	3.695999861	3.09680748	2.387339115	2.158887863	4.376068592	6.844970703	6.600678921	5.832657337	4.708677292	5.175420284	5.547749996	2.066748857	3.21208787	3.212598324	2.418604612	2.759335995
10076_at	0.676503956	0.535260081	0.528944373	0.544431984	0.419753134	0.538126349	0.591549277	0.516196489	0.11380145	0.276905864	0.353881299	0.337055832	0.57634908	0.5715909	0.521444678	0.707762599	0.950947642	0.574489772	0.529828072	0.478401721	0.322285712	0.404737353	0.357296139	0.306852043	0.587301552	0.643787026	0.584841669	0.643002093	0.804752052	0.692226946	0.541163564	0.283065498	0.354945064	0.470472425	0.334681451	0.379667997
10077_at	0.933030605	0.646242797	0.657207727	0.660292506	0.632996678	0.498910666	0.561213374	0.501567423	0.990314841	0.758968592	1.065068603	1.043654799	0.810562611	0.585227311	0.567720056	0.602739751	0.740245283	0.447959185	0.630940318	0.692224622	0.650285721	1.217301726	1.139485002	1.141012907	1.069597125	0.678106487	0.583710432	0.530425966	0.450413197	0.549369752	0.565312862	0.867737889	0.668131888	1.381889701	1.288169861	1.163900256
10078_at	0.716231525	2.298265934	3.367763996	2.712036133	2.195286274	2.452069759	1.981581688	1.856844306	0.509685218	1.427130103	0.769406438	0.682233453	0.908151567	2.492045641	2.574492216	2.335616589	2.620958805	1.816326499	2.006066561	1.305615544	1.811428547	1.091658115	0.733905613	0.576961279	1.335775375	2.331361055	2.398190022	1.725152254	1.833677649	1.982142925	2.031833172	0.592088997	2.072527647	1.014763713	0.737108171	0.585062206
10085_at	12.51645851	13.17687893	17.07037544	30.58942604	37.87654495	37.44008636	36.67713928	41.66980362	70.93099213	24.01906013	21.32876778	20.23756409	17.36050606	12.77954578	19.77878189	27.69406509	34.01895142	33.70918274	30.6258831	58.33369446	48.05828476	20.78681755	27.87553596	20.69513512	14.62637424	12.61183357	17.88461494	19.09127808	28.54855347	30.09453964	44.0032959	75.75401306	32.17802048	18.39862251	22.55308342	20.41908646
10087_at	4.224744797	3.107514143	2.239500523	1.852643371	1.519640803	1.409585953	1.651137471	1.419017792	0.808716774	2.943946362	3.203196526	2.97461915	4.032147408	2.488636494	1.641083479	1.019406438	1.314381242	1.42040813	1.498483181	1.42116642	2.497142792	3.450051308	3.361587763	3.505461931	4.073260307	2.802366972	1.978506804	0.987829685	1.184917331	1.297268987	1.668496251	1.008652568	2.162637472	3.135826826	3.261880636	3.544605732
10089_at	3.466515303	3.941040277	3.788876057	4.079865456	3.875420809	4.038126469	3.351028919	3.007314444	0.972155035	2.162556171	2.02397275	2.335025311	2.89667058	3.470454693	3.348758459	3.004566431	3.596432686	3.059183598	3.126390219	2.457883358	2.516571283	2.783727884	2.698497772	2.176762581	2.870573997	3.185798883	3.5067873	3.277890682	3.232437849	2.842437029	3.203073502	1.762669921	2.141758204	2.748031616	2.453993797	2.511410713
10091_at	1.467650414	1.365317822	1.990919352	1.877390265	1.636363745	1.632897496	2.028168917	2.803552628	7.049636841	1.831838608	1.589041114	1.849746108	1.497129798	1.535227418	1.590293407	1.780821919	1.534002304	1.496938705	2.382204294	5.872570038	2.659428596	1.906282187	1.67381978	1.882820368	1.820512891	1.983432055	2.052036285	1.502028584	1.525826335	1.615546346	2.409440279	7.117428303	1.639560461	1.778543234	1.800808907	1.877593279
10092_at	0.791146398	1.017341018	1.129398465	1.311586022	1.306397438	1.187363863	1.538461447	1.85266459	5.579903126	1.078475356	0.977168977	1.470050812	0.719862282	0.960227311	1.189616203	0.523972631	0.87179482	1.330612183	1.64408493	4.724621773	2.902857065	1.809474707	1.666308999	1.587884784	0.890109897	0.944378734	0.980769217	1.213995934	1.092975259	1.148109317	1.937431455	6.024721622	1.10659337	1.611220479	1.657229424	1.31327796
10093_at	1.137343884	1.128323674	1.26787734	1.281214833	1.462401867	1.13398695	1.15817976	1.602925777	1.853510976	0.859865487	0.687214613	1.21218276	1.258323789	1.4284091	1.27990973	0.587899566	1.513935328	1.003061295	1.296258807	2.87149024	1.620571494	1.15550971	1.671673894	1.510427117	1.124542117	0.998816609	1.160633445	1.251521349	1.126033068	1.176470637	1.351262331	2.906056881	1.08571434	1.11811018	1.333670259	1.273858905
10096_at	8.047673225	7.463583469	6.734392643	8.988751411	9.419753075	8.197167397	9.065005302	7.768025398	8.376513481	8.098655701	5.619863033	5.975634098	9.818599701	7.831818581	5.101580143	7.192922115	6.635451794	5.454081535	7.491405487	7.941684723	10.8239994	7.754891872	7.424892902	5.956305981	8.724054337	6.571597576	8.311086655	6.924949646	6.885330677	6.069327831	8.754117012	6.835598946	9.883517265	6.917322636	6.632962227	7.245850086
10097_at	35.21680069	11.35606861	18.47332573	23.06861687	25.68911362	24.91394424	32.93174362	38.73040771	76.51937103	44.65807343	39.95548248	39.78781891	39.82548904	13.93636417	14.67494297	22.71232986	20.347826	19.34897804	30.86349678	55.32937241	42.93257141	34.64778519	40.04935837	35.4240303	26.50427246	13.79881668	21.60972977	18.43306351	20.21384239	25.43487358	34.78814697	60.18170547	41.17472458	31.94980431	37.14964676	40.0943985
10099_at	2.128263235	2.702890158	2.767309904	3.575927973	4.090909481	3.764705896	3.848320723	2.870428562	0.617433429	1.040358782	1.478310585	1.159390807	2.050516844	3.343182087	2.532731295	3.614155293	3.762541771	3.380612135	3.218402147	1.428725719	1.06514287	1.519052505	1.055794001	0.969215512	1.722832799	2.937278032	3.102941036	3.789047003	4.28305769	4.822479248	2.945115328	1.163164377	1.101098895	1.528543353	0.814964533	0.931535244
10100_at	2.740067959	2.847398758	3.26787734	3.670416117	3.964085579	3.644880295	3.582881927	3.797283173	0.717917681	1.245515704	1.812785506	1.437563539	2.408725739	3.423863649	3.259593487	3.316210032	2.850613117	3.191836596	3.691607475	1.747300267	0.970285714	1.760041118	1.160944223	1.368421078	2.06471324	3.093491077	3.356335163	3.712981939	3.792355299	3.851891041	2.930845261	1.128553748	1.367033005	1.481299162	1.10515666	1.25103724
10101_at	3.358683348	3.161849737	2.427922726	2.542182207	2.187429905	1.831154704	2.125677109	2.013584137	1.99757874	2.828475475	3.143835545	3.449745893	3.812859058	2.762500048	2.268622875	2.251141548	2.196209669	1.677550912	1.917087913	2.492440701	3.706285477	4.153450012	4.180257797	3.533267021	3.710622787	2.760946751	2.331448078	1.856998086	1.556818128	1.655462265	2.065861702	2.697156906	3.027472496	3.937007904	3.836197853	3.79979229
10103_at	1.263337135	1.495953679	2.615210056	1.827896595	2.136924744	1.659041405	2.664138556	2.290491104	0.453995168	1.015695095	0.827625573	0.777664959	1.30539608	1.885227203	2.352144241	1.732876778	1.867335558	2.514285564	2.171890736	1.53563714	1.093714237	0.943357348	0.825107336	1.01588881	1.526251554	2.278106451	2.884615421	1.483772874	2.560950279	1.905462146	2.948408604	0.793572247	0.874725282	0.788385808	0.968655169	0.758298695
10104_at	1.658342838	1.291329384	1.506242871	1.313835859	0.952862024	0.920479298	1.100758314	1.201671958	0.795399487	1.732062817	1.515981793	1.668020248	1.507462859	1.248863697	1.120767474	0.550228357	0.83054626	0.834693909	1.196157694	1.11771059	2.3931427	2.465499401	2.027896881	1.706057668	1.568986654	1.086390615	1.340497732	1.012170434	0.858471036	0.829831958	1.158068061	0.826946855	1.574725389	1.845472455	1.871587396	1.556016445
10105_at	0.182746887	0.304046214	0.28830874	0.373453349	0.291806966	0.270152509	0.244853735	0.331243485	0.370460063	0.214125574	0.253424674	0.178680196	0.225028723	0.38863638	0.329571098	0.163242012	0.387959868	0.24693878	0.334681451	0.3714903	0.328000009	0.25231719	0.202789694	0.16087389	0.257631272	0.383431971	0.298642546	0.344827592	0.313016504	0.348739505	0.354555428	0.501854122	0.18571429	0.165354326	0.226491392	0.20331949
10107_at	0.75255394	0.650867045	0.646992087	1.026996732	1.101010084	1.163398743	1.12026	1.712643623	2.573849916	1.008968711	0.845890403	0.966497421	0.902411044	0.650000036	0.453724593	0.635844767	0.772575319	0.873469353	1.415571213	2.363930702	0.932571411	1.106076241	1.085836887	0.923535287	0.747252762	0.805917144	0.908371091	0.995943248	1.003099084	0.994747877	1.418221712	1.482076526	0.818681359	0.893700838	1.170879602	1.12448132
10108_at	9.263337135	15.18959522	12.91373348	21.32395935	24.29180717	20.62745094	21.65330315	17.74921608	5.358353615	11.50672722	9.83904171	8.47614193	9.799081802	14.51591015	10.25620747	17.16095924	17.34002304	15.348979	18.78361893	13.96868229	8.673143387	13.02265644	10.61480713	7.279047012	6.054944992	13.26153851	16.82918549	18.15415955	18.06404877	18.17226982	19.10647583	9.106304169	10.53186893	12.49606228	8.396359444	8.914937019
